StationID,doy,Temperature,RelatHumidity,Rainfall,SolarRad
1,1,1.05877390610438,-2.3159504693441666,-1.0116754874705132,1.7311922981448629
1,2,0.06570869140454833,-0.3722974268588118,-0.4804611741048145,-0.3766410666464615
1,3,0.31066043072753224,-1.0991220470881602,-1.0116754874705132,1.6405327985839455
1,4,0.6742844412753133,-0.9088042259143626,-1.0116754874705132,1.05721049219857
1,5,-0.0988241095426562,0.24085320063324459,0.31636029594373377,-0.25854513958684633
1,6,0.16981861432886933,-0.4506635885186127,-1.0116754874705132,1.372132964357546
1,7,0.10613550907453377,-1.0018102199721448,-1.0116754874705132,1.418655602290122
1,8,0.32826565777736355,-1.4478945248048505,-1.0116754874705132,1.769364719012617
1,9,0.2963154309091496,-0.5385025829065191,-1.0116754874705132,1.584467055434431
1,10,0.7431839100999694,-0.3697139270238757,0.31636029594373377,1.59401016065137
1,11,1.0444289062859984,-0.893303226904732,0.31636029594373377,0.8961705916627305
1,12,0.39745492457814885,-0.32292387445776727,-1.0116754874705132,-0.1774287452428678
1,13,-0.05296357982025221,0.09445487665339944,0.31636029594373377,0.3868073507086292
1,14,0.08048838818712473,-0.49372191910092084,-0.3033897363162484,0.17328037147962716
1,15,1.1713604198304737,-1.1301240451074215,-1.0116754874705132,1.6584261208657056
1,16,0.7503564100091608,0.44667202081667273,0.31636029594373377,-0.004459963185854408
1,17,0.336959597061233,1.0055691517750218,1.6443960793579808,-0.5531885131598275
1,18,0.16242876593758113,0.387251524613088,-1.0116754874705132,0.812668421014517
1,19,0.5675663365658332,0.20123953649752027,-1.0116754874705132,0.6862222768900804
1,20,0.7153633043915917,0.23310270112842926,0.31636029594373377,0.5466543630923525
1,21,0.6112533814672706,0.6688530066213791,0.05075313926088432,0.3903860151649817
1,22,1.1867921620593396,0.05828587896426068,-1.0116754874705132,1.283859241100863
1,23,1.227218979729325,-0.4041605914897208,0.31636029594373377,0.1410723913724599
1,24,1.037256406376807,0.2580765328661654,0.31636029594373377,1.1073117945874982
1,25,1.3243737512265514,-0.31976626354839643,-1.0116754874705132,1.0822611433930334
1,26,0.7896964852686641,1.1097703117842066,1.6443960793579808,-1.3297587001882103
1,27,0.4206387626684622,0.6766035061261945,0.4934317337322999,-0.10824123242006321
1,28,0.12591422094533497,0.6206276763691936,0.31636029594373377,0.2901834103871255
1,29,0.07005566104648138,0.5448450145443323,-0.8346040496819471,0.4524161990750831
1,30,0.38608035401508684,0.23310270112842926,0.31636029594373377,1.2468797083852254
1,31,0.47497588319263767,0.07809271103212284,-1.0116754874705132,0.291376298539243
1,32,0.5217058068434303,0.05828587896426068,-1.0116754874705132,0.8508408418822713
1,33,0.5966910331667911,0.4018913570110727,1.6443960793579808,0.430944212336971
1,34,0.26197437073786994,1.25014046948253,1.9985389549351131,-0.9897855768347711
1,35,-0.1822859266677885,0.7041608376988703,1.6443960793579808,-0.5042800989230168
1,36,-0.3396462277058017,0.4578671867680736,-1.0116754874705132,-0.6820204335884991
1,37,-0.41658759036803444,-0.24656710155847472,-1.0116754874705132,0.23769633169396295
1,38,-0.09686797320378544,-0.34818476173271984,-0.12631829852768217,0.7243946977578346
