StationID,Date,Time,Temp,RelHum,Rain,SolarRad
18,20/11/20,14:00,21.7,52,0.00,888
18,20/11/20,14:30,21.3,53,0.00,797
18,20/11/20,15:00,19.6,57,0.00,759
18,20/11/20,15:30,18.0,63,0.00,186
18,20/11/20,16:00,17.8,66,0.00,175
18,20/11/20,16:30,17.3,69,0.00,293
18,20/11/20,17:00,16.7,73,0.00,81
18,20/11/20,17:30,16.5,74,0.00,92
18,20/11/20,18:00,16.1,72,0.00,71
18,20/11/20,18:30,16.2,74,0.00,85
18,20/11/20,19:00,15.1,78,0.00,9
18,20/11/20,19:30,14.9,79,0.00,0
18,20/11/20,20:00,14.2,80,0.00,0
18,20/11/20,20:30,13.7,82,0.00,0
18,20/11/20,21:00,13.4,83,0.00,0
18,20/11/20,21:30,12.9,84,0.00,0
18,20/11/20,22:00,12.7,84,0.00,0
18,20/11/20,22:30,12.3,87,0.00,0
18,20/11/20,23:00,12.3,86,0.00,0
18,20/11/20,23:30,12.4,86,0.00,0
18,21/11/20,00:00,12.5,85,0.00,0
18,21/11/20,0:30,12.8,85,0.00,0
18,21/11/20,1:00,12.8,84,0.00,0
18,21/11/20,1:30,12.7,85,0.00,0
18,21/11/20,2:00,12.6,85,0.00,0
18,21/11/20,2:30,12.1,87,0.00,0
18,21/11/20,3:00,11.6,88,0.00,0
18,21/11/20,3:30,11.3,89,0.00,0
18,21/11/20,4:00,11.1,91,0.00,0
18,21/11/20,4:30,10.7,92,0.00,0
18,21/11/20,5:00,10.7,92,0.00,0
18,21/11/20,5:30,10.7,93,0.00,2
18,21/11/20,6:00,11.3,92,0.00,36
18,21/11/20,6:30,11.9,90,0.00,95
18,21/11/20,7:00,13.2,86,0.00,215
18,21/11/20,7:30,14.3,81,0.00,333
18,21/11/20,8:00,16.1,74,0.00,506
18,21/11/20,8:30,17.1,70,0.00,625
18,21/11/20,9:00,18.6,65,0.00,739
18,21/11/20,9:30,19.1,59,0.00,844
18,21/11/20,10:00,20.3,58,0.00,990
18,21/11/20,10:30,20.6,54,0.00,1082
18,21/11/20,11:00,21.4,51,0.00,1078
18,21/11/20,11:30,20.1,53,0.00,275
18,21/11/20,12:00,20.5,52,0.00,300
18,21/11/20,12:30,21.7,52,0.00,894
18,21/11/20,13:00,23.3,51,0.00,1143
18,21/11/20,13:30,22.0,54,0.00,982
18,21/11/20,14:00,23.0,54,0.00,869
18,21/11/20,14:30,21.2,60,0.00,478
18,21/11/20,15:00,22.4,57,0.00,939
18,21/11/20,15:30,19.8,63,0.00,152
18,21/11/20,16:00,19.4,64,0.00,163
18,21/11/20,16:30,19.6,64,0.00,142
18,21/11/20,17:00,20.4,61,0.00,361
18,21/11/20,17:30,20.2,61,0.00,328
18,21/11/20,18:00,19.1,65,0.00,205
18,21/11/20,18:30,17.7,70,0.00,88
18,21/11/20,19:00,16.6,75,0.00,25
18,21/11/20,19:30,16.1,77,0.00,0
18,21/11/20,20:00,15.1,79,0.00,0
18,21/11/20,20:30,14.0,82,0.00,0
18,21/11/20,21:00,13.3,83,0.00,0
18,21/11/20,21:30,12.9,84,0.00,0
18,21/11/20,22:00,12.4,85,0.00,0
18,21/11/20,22:30,12.2,85,0.00,0
18,21/11/20,23:00,11.9,86,0.00,0
18,21/11/20,23:30,11.7,88,0.00,0
18,22/11/20,00:00,11.6,90,0.00,0
18,22/11/20,0:30,11.8,88,0.00,0
18,22/11/20,1:00,11.6,89,0.00,0
18,22/11/20,1:30,11.5,90,0.00,0
18,22/11/20,2:00,11.8,89,0.00,0
18,22/11/20,2:30,11.8,88,0.00,0
18,22/11/20,3:00,11.4,90,0.00,0
18,22/11/20,3:30,11.2,91,0.00,0
18,22/11/20,4:00,11.9,90,0.00,0
18,22/11/20,4:30,12.5,87,0.00,0
18,22/11/20,5:00,12.5,88,0.00,0
18,22/11/20,5:30,12.6,88,0.00,3
18,22/11/20,6:00,13.0,87,0.00,16
18,22/11/20,6:30,14.0,85,0.00,44
18,22/11/20,7:00,15.3,82,0.00,257
18,22/11/20,7:30,16.4,79,0.00,385
18,22/11/20,8:00,17.7,75,0.00,509
18,22/11/20,8:30,19.1,70,0.00,627
18,22/11/20,9:00,20.0,66,0.00,709
18,22/11/20,9:30,21.4,60,0.00,823
18,22/11/20,10:00,21.8,58,0.00,939
18,22/11/20,10:30,22.7,52,0.00,1104
18,22/11/20,11:00,22.8,52,0.00,1170
18,22/11/20,11:30,22.9,52,0.00,877
18,22/11/20,12:00,24.6,46,0.00,1221
18,22/11/20,12:30,24.8,47,0.00,1178
18,22/11/20,13:00,24.8,45,0.00,820
18,22/11/20,13:30,25.6,42,0.00,1102
18,22/11/20,14:00,25.8,43,0.00,1056
18,22/11/20,14:30,24.4,50,0.00,946
18,22/11/20,15:00,25.3,47,0.00,937
18,22/11/20,15:30,25.4,50,0.00,821
18,22/11/20,16:00,24.7,53,0.00,557
18,22/11/20,16:30,23.9,55,0.00,471
18,22/11/20,17:00,23.6,56,0.00,360
18,22/11/20,17:30,22.7,59,0.00,326
18,22/11/20,18:00,21.8,63,0.00,205
18,22/11/20,18:30,20.6,68,0.00,95
18,22/11/20,19:00,19.1,75,0.00,22
18,22/11/20,19:30,17.9,79,0.00,1
18,22/11/20,20:00,16.8,79,0.00,0
18,22/11/20,20:30,15.7,83,0.00,0
18,22/11/20,21:00,14.9,85,0.00,0
18,22/11/20,21:30,14.4,84,0.00,0
18,22/11/20,22:00,14.1,84,0.00,0
18,22/11/20,22:30,13.8,86,0.00,0
18,22/11/20,23:00,13.5,87,0.00,0
18,22/11/20,23:30,13.6,86,0.00,0
18,23/11/20,00:00,13.4,87,0.00,0
18,23/11/20,0:30,13.4,84,0.00,0
18,23/11/20,1:00,13.4,82,0.00,0
18,23/11/20,1:30,13.6,81,0.00,0
18,23/11/20,2:00,13.7,81,0.00,0
18,23/11/20,2:30,13.7,81,0.00,0
18,23/11/20,3:00,13.4,83,0.00,0
18,23/11/20,3:30,13.4,85,0.00,0
18,23/11/20,4:00,13.3,86,0.00,0
18,23/11/20,4:30,13.2,87,0.00,0
18,23/11/20,5:00,13.3,88,0.00,0
18,23/11/20,5:30,13.5,87,0.00,3
18,23/11/20,6:00,13.6,87,0.00,15
18,23/11/20,6:30,14.4,85,0.00,44
18,23/11/20,7:00,15.8,82,0.00,265
18,23/11/20,7:30,16.9,79,0.00,396
18,23/11/20,8:00,17.7,77,0.00,524
18,23/11/20,8:30,19.3,73,0.00,645
18,23/11/20,9:00,19.9,70,0.00,757
18,23/11/20,9:30,21.3,64,0.00,857
18,23/11/20,10:00,22.7,59,0.00,944
18,23/11/20,10:30,23.4,55,0.00,1019
18,23/11/20,11:00,25.0,47,0.00,1069
18,23/11/20,11:30,26.2,38,0.00,1109
18,23/11/20,12:00,26.7,35,0.00,1129
18,23/11/20,12:30,27.4,28,0.00,1139
18,23/11/20,13:00,28.1,23,0.00,1133
18,23/11/20,13:30,28.2,23,0.00,1111
18,23/11/20,14:00,28.9,22,0.00,1070
18,23/11/20,14:30,29.2,20,0.00,1007
18,23/11/20,15:00,29.7,19,0.00,932
18,23/11/20,15:30,30.2,18,0.00,816
18,23/11/20,16:00,30.4,20,0.00,563
18,23/11/20,16:30,30.2,22,0.00,469
18,23/11/20,17:00,28.9,42,0.00,368
18,23/11/20,17:30,27.1,48,0.00,314
18,23/11/20,18:00,25.6,55,0.00,193
18,23/11/20,18:30,24.3,60,0.00,90
18,23/11/20,19:00,22.5,65,0.00,21
18,23/11/20,19:30,20.7,71,0.00,1
18,23/11/20,20:00,19.1,77,0.00,0
18,23/11/20,20:30,18.3,80,0.00,0
18,23/11/20,21:00,17.8,82,0.00,0
18,23/11/20,21:30,17.6,82,0.00,0
18,23/11/20,22:00,17.3,84,0.00,0
18,23/11/20,22:30,17.0,86,0.00,0
18,23/11/20,23:00,17.0,86,0.00,0
18,23/11/20,23:30,17.2,85,0.00,0
18,24/11/20,00:00,17.4,83,0.00,0
18,24/11/20,0:30,17.3,83,0.00,0
18,24/11/20,1:00,17.5,83,0.00,0
18,24/11/20,1:30,17.3,83,0.00,0
18,24/11/20,2:00,17.4,83,0.00,0
18,24/11/20,2:30,17.3,83,0.00,0
18,24/11/20,3:00,16.8,85,0.00,0
18,24/11/20,3:30,16.5,86,0.00,0
18,24/11/20,4:00,16.2,85,0.00,0
18,24/11/20,4:30,15.9,86,0.00,0
18,24/11/20,5:00,15.7,86,0.00,0
18,24/11/20,5:30,15.7,84,0.00,3
18,24/11/20,6:00,15.8,83,0.00,16
18,24/11/20,6:30,16.4,81,0.00,45
18,24/11/20,7:00,17.3,78,0.00,260
18,24/11/20,7:30,18.6,74,0.00,387
18,24/11/20,8:00,19.6,69,0.00,512
18,24/11/20,8:30,20.8,66,0.00,634
18,24/11/20,9:00,22.3,60,0.00,749
18,24/11/20,10:00,24.8,54,0.00,962
18,24/11/20,10:30,25.4,52,0.00,1018
18,24/11/20,11:00,26.8,46,0.00,1086
18,24/11/20,11:30,27.8,40,0.00,1113
18,24/11/20,12:00,28.3,37,0.00,1134
18,24/11/20,12:30,29.3,32,0.00,1139
18,24/11/20,13:00,29.9,29,0.00,1132
18,24/11/20,14:30,30.8,26,0.00,1001
18,24/11/20,15:00,31.6,27,0.00,930
18,24/11/20,15:30,31.5,27,0.00,798
18,24/11/20,16:00,31.4,25,0.00,568
18,24/11/20,16:30,31.8,22,0.00,477
18,24/11/20,17:00,31.4,22,0.00,396
18,24/11/20,17:30,30.8,21,0.00,346
18,24/11/20,18:00,30.2,23,0.00,211
18,24/11/20,18:30,28.9,26,0.00,102
18,24/11/20,19:00,25.3,37,0.00,23
18,24/11/20,19:30,22.2,46,0.00,0
18,24/11/20,20:00,24.6,37,0.00,0
18,24/11/20,20:30,23.9,38,0.00,0
18,24/11/20,21:00,23.3,39,0.00,0
18,24/11/20,21:30,22.8,43,0.00,0
18,24/11/20,22:00,22.0,48,0.00,0
18,24/11/20,22:30,21.3,54,0.00,0
18,24/11/20,23:00,21.1,57,0.00,0
18,24/11/20,23:30,20.8,60,0.00,0
18,25/11/20,00:00,20.3,62,0.00,0
18,25/11/20,0:30,19.8,65,0.00,0
18,25/11/20,1:00,19.4,67,0.00,0
18,25/11/20,1:30,19.1,69,0.00,0
18,25/11/20,2:00,18.6,72,0.00,0
18,25/11/20,2:30,18.1,75,0.00,0
18,25/11/20,3:00,17.6,78,0.00,0
18,25/11/20,3:30,17.5,80,0.00,0
18,25/11/20,4:00,17.3,81,0.00,0
18,25/11/20,4:30,17.1,83,0.00,0
18,25/11/20,5:00,16.9,83,0.00,0
18,25/11/20,5:30,16.7,84,0.00,2
18,25/11/20,6:00,16.9,84,0.00,16
18,25/11/20,6:30,17.7,82,0.00,52
18,25/11/20,7:00,18.9,78,0.00,253
18,25/11/20,7:30,20.3,74,0.00,380
18,25/11/20,8:00,21.4,71,0.00,418
18,25/11/20,8:30,22.2,68,0.00,548
18,25/11/20,9:00,23.2,66,0.00,544
18,25/11/20,9:30,24.9,61,0.00,790
18,25/11/20,10:00,25.6,58,0.00,764
18,25/11/20,12:00,29.7,44,0.00,964
18,25/11/20,12:30,30.9,39,0.00,1020
18,25/11/20,13:00,30.4,40,0.00,613
18,25/11/20,13:30,31.4,38,0.00,1084
18,25/11/20,14:00,32.0,36,0.00,1097
18,25/11/20,14:30,32.6,35,0.00,908
18,25/11/20,15:00,32.3,35,0.00,837
18,25/11/20,15:30,31.7,35,0.00,398
18,25/11/20,16:00,32.2,34,0.00,383
18,25/11/20,16:30,31.3,37,0.00,273
18,25/11/20,17:00,31.4,38,0.00,270
18,25/11/20,17:30,31.9,36,0.00,297
18,25/11/20,18:00,30.8,38,0.00,115
18,25/11/20,18:30,29.2,42,0.00,60
18,25/11/20,19:00,26.3,50,0.00,21
18,25/11/20,19:30,24.9,52,0.00,0
18,25/11/20,20:00,24.2,54,0.00,0
18,25/11/20,20:30,23.8,57,0.00,0
18,25/11/20,21:00,23.7,61,0.00,0
18,25/11/20,21:30,23.8,62,0.00,0
18,25/11/20,22:00,18.7,92,13.72,0
18,25/11/20,22:30,18.2,95,0.00,0
18,25/11/20,23:00,17.3,95,0.00,0
