StationID,Date,Time,Temp,RelHum,Rain,SolarRad
12,20/08/20,13:00,9.1,48,0.00,614
12,20/08/20,13:30,8.4,45,0.00,454
12,20/08/20,14:00,8.2,50,0.00,412
12,20/08/20,14:30,8.7,47,0.00,443
12,20/08/20,15:00,8.4,50,0.00,282
12,20/08/20,15:30,9.6,48,0.00,376
12,20/08/20,16:00,8.3,51,0.00,90
12,20/08/20,16:30,8.7,49,0.00,154
12,20/08/20,17:00,8.1,55,0.00,54
12,20/08/20,17:30,8.5,57,0.00,127
12,20/08/20,18:00,7.1,62,0.00,19
12,20/08/20,18:30,6.4,66,0.00,3
12,20/08/20,19:00,6.2,66,0.00,0
12,20/08/20,19:30,5.7,68,0.00,0
12,20/08/20,20:00,5.2,72,0.00,0
12,20/08/20,20:30,4.9,73,0.00,0
12,20/08/20,21:00,4.3,78,0.00,0
12,20/08/20,21:30,4.5,75,0.00,0
12,20/08/20,22:00,2.9,78,0.00,0
12,20/08/20,22:30,2.2,79,0.00,0
12,20/08/20,23:00,2.1,79,0.00,0
12,20/08/20,23:30,0.9,82,0.00,0
12,21/08/20,00:00,0.8,84,0.00,0
12,21/08/20,0:30,0.4,84,0.00,0
12,21/08/20,1:00,-0.2,86,0.00,0
12,21/08/20,1:30,0.0,85,0.00,0
12,21/08/20,2:00,-0.1,85,0.00,0
12,21/08/20,2:30,-0.7,87,0.00,0
12,21/08/20,3:00,-1.2,87,0.00,0
12,21/08/20,3:30,-0.8,85,0.00,0
12,21/08/20,4:00,-0.9,87,0.00,0
12,21/08/20,4:30,-1.3,85,0.00,0
12,21/08/20,5:00,-1.6,87,0.00,0
12,21/08/20,5:30,-1.7,90,0.00,0
12,21/08/20,6:00,-1.7,87,0.00,0
12,21/08/20,6:30,-1.9,89,0.00,0
12,21/08/20,7:00,-1.7,87,0.00,0
12,21/08/20,7:30,-0.9,84,0.00,29
12,21/08/20,8:00,1.2,82,0.00,136
12,21/08/20,8:30,2.5,78,0.00,255
12,21/08/20,9:00,3.7,75,0.00,353
12,21/08/20,9:30,4.7,73,0.00,455
12,21/08/20,10:00,6.1,67,0.00,548
12,21/08/20,10:30,7.6,63,0.00,625
12,21/08/20,11:00,9.0,53,0.00,689
12,21/08/20,11:30,9.3,54,0.00,738
12,21/08/20,12:00,10.4,52,0.00,766
12,21/08/20,12:30,11.1,48,0.00,779
12,21/08/20,13:00,11.7,44,0.00,772
12,21/08/20,13:30,12.2,42,0.00,747
12,21/08/20,14:00,12.4,42,0.00,704
12,21/08/20,14:30,12.5,41,0.00,653
12,21/08/20,15:00,12.9,41,0.00,584
12,21/08/20,15:30,13.3,37,0.00,502
12,21/08/20,16:00,13.3,39,0.00,406
12,21/08/20,16:30,13.2,38,0.00,303
12,21/08/20,17:00,12.9,38,0.00,193
12,21/08/20,17:30,12.5,40,0.00,85
12,21/08/20,18:00,11.4,48,0.00,22
12,21/08/20,18:30,10.1,49,0.00,3
12,21/08/20,19:00,9.3,53,0.00,0
12,21/08/20,19:30,8.7,54,0.00,0
12,21/08/20,20:00,6.3,62,0.00,0
12,21/08/20,20:30,6.1,63,0.00,0
12,21/08/20,21:00,5.3,65,0.00,0
12,21/08/20,21:30,5.2,67,0.00,0
12,21/08/20,22:00,4.4,67,0.00,0
12,21/08/20,22:30,4.5,68,0.00,0
12,21/08/20,23:00,3.6,71,0.00,0
12,21/08/20,23:30,3.7,71,0.00,0
12,22/08/20,00:00,3.5,71,0.00,0
12,22/08/20,0:30,3.4,71,0.00,0
12,22/08/20,1:00,2.7,74,0.00,0
12,22/08/20,1:30,3.0,73,0.00,0
12,22/08/20,2:00,3.3,70,0.00,0
12,22/08/20,2:30,2.7,74,0.00,0
12,22/08/20,3:00,2.8,72,0.00,0
12,22/08/20,3:30,2.4,75,0.00,0
12,22/08/20,4:00,2.2,74,0.00,0
12,22/08/20,4:30,1.7,77,0.00,0
12,22/08/20,5:00,1.3,79,0.00,0
12,22/08/20,5:30,1.4,77,0.00,0
12,22/08/20,6:00,1.8,76,0.00,0
12,22/08/20,6:30,1.7,76,0.00,0
12,22/08/20,7:00,1.5,77,0.00,0
12,22/08/20,7:30,2.3,75,0.00,23
12,22/08/20,8:00,3.7,72,0.00,113
12,22/08/20,8:30,5.9,70,0.00,239
12,22/08/20,9:00,8.3,58,0.00,353
12,22/08/20,9:30,11.1,50,0.00,454
12,22/08/20,10:00,12.3,46,0.00,549
12,22/08/20,10:30,13.6,43,0.00,629
12,22/08/20,11:00,14.9,36,0.00,692
12,22/08/20,11:30,15.8,37,0.00,740
12,22/08/20,12:00,16.5,38,0.00,773
12,22/08/20,12:30,16.8,38,0.00,788
12,22/08/20,13:00,17.1,38,0.00,783
12,22/08/20,13:30,17.2,39,0.00,762
12,22/08/20,14:00,17.5,36,0.00,722
12,22/08/20,14:30,17.8,37,0.00,666
12,22/08/20,15:00,18.1,39,0.00,597
12,22/08/20,15:30,18.2,38,0.00,514
12,22/08/20,16:00,18.1,38,0.00,417
12,22/08/20,16:30,17.7,39,0.00,315
12,22/08/20,17:00,17.2,40,0.00,201
12,22/08/20,17:30,16.2,46,0.00,87
12,22/08/20,18:00,14.2,53,0.00,22
12,22/08/20,18:30,11.9,59,0.00,3
12,22/08/20,19:00,10.7,61,0.00,0
12,22/08/20,19:30,10.1,62,0.00,0
12,22/08/20,20:00,9.8,66,0.00,0
12,22/08/20,20:30,9.4,68,0.00,0
12,22/08/20,21:00,8.1,72,0.00,0
12,22/08/20,21:30,7.8,72,0.00,0
12,22/08/20,22:00,7.6,72,0.00,0
12,22/08/20,22:30,6.3,77,0.00,0
12,22/08/20,23:00,6.4,77,0.00,0
12,22/08/20,23:30,5.8,78,0.00,0
12,23/08/20,00:00,5.6,79,0.00,0
12,23/08/20,0:30,5.8,76,0.00,0
12,23/08/20,1:00,4.9,77,0.00,0
12,23/08/20,1:30,5.2,78,0.00,0
12,23/08/20,2:00,4.5,79,0.00,0
12,23/08/20,2:30,4.2,81,0.00,0
12,23/08/20,3:00,4.5,79,0.00,0
12,23/08/20,3:30,4.3,80,0.00,0
12,23/08/20,4:00,4.2,80,0.00,0
12,23/08/20,4:30,4.7,79,0.00,0
12,23/08/20,5:00,4.6,79,0.00,0
12,23/08/20,5:30,3.3,82,0.00,0
12,23/08/20,6:00,3.3,81,0.00,0
12,23/08/20,6:30,3.5,80,0.00,0
12,23/08/20,7:00,3.4,80,0.00,0
12,23/08/20,7:30,4.7,78,0.00,28
12,23/08/20,8:00,6.6,74,0.00,124
12,23/08/20,8:30,9.3,71,0.00,248
12,23/08/20,9:00,10.9,64,0.00,357
12,23/08/20,9:30,12.4,60,0.00,459
12,23/08/20,10:00,13.7,58,0.00,556
12,23/08/20,10:30,15.1,56,0.00,636
12,23/08/20,11:00,16.1,55,0.00,696
12,23/08/20,11:30,17.9,52,0.00,741
12,23/08/20,12:00,19.2,49,0.00,775
12,23/08/20,12:30,20.3,48,0.00,789
12,23/08/20,13:00,20.9,47,0.00,793
12,23/08/20,13:30,21.3,42,0.00,771
12,23/08/20,14:00,21.3,40,0.00,734
12,23/08/20,14:30,21.7,41,0.00,679
12,23/08/20,15:00,21.4,41,0.00,608
12,23/08/20,15:30,21.4,42,0.00,521
12,23/08/20,16:00,21.4,42,0.00,426
12,23/08/20,16:30,21.2,41,0.00,322
12,23/08/20,17:00,20.7,42,0.00,208
12,23/08/20,17:30,19.9,45,0.00,90
12,23/08/20,18:00,17.7,52,0.00,21
12,23/08/20,18:30,16.1,68,0.00,3
12,23/08/20,19:00,15.4,69,0.00,0
12,23/08/20,19:30,14.6,71,0.00,0
12,23/08/20,20:00,14.0,74,0.00,0
12,23/08/20,20:30,13.2,78,0.00,0
12,23/08/20,21:00,12.8,82,0.00,0
12,23/08/20,21:30,12.1,85,0.00,0
12,23/08/20,22:00,11.1,88,0.00,0
12,23/08/20,22:30,11.4,88,0.00,0
12,23/08/20,23:00,11.4,88,0.00,0
12,23/08/20,23:30,11.1,90,0.00,0
12,24/08/20,00:00,10.9,91,0.00,0
12,24/08/20,0:30,10.9,91,0.00,0
12,24/08/20,1:00,11.3,91,0.00,0
12,24/08/20,1:30,10.9,92,0.00,0
12,24/08/20,2:00,10.3,93,0.00,0
12,24/08/20,2:30,9.3,93,0.00,0
12,24/08/20,3:00,9.2,95,0.00,0
12,24/08/20,3:30,9.4,94,0.00,0
12,24/08/20,4:00,8.9,95,0.00,0
12,24/08/20,4:30,9.2,95,0.00,0
12,24/08/20,5:00,8.7,95,0.00,0
12,24/08/20,5:30,8.5,96,0.00,0
12,24/08/20,6:00,8.3,96,0.00,0
12,24/08/20,6:30,8.5,96,0.00,0
12,24/08/20,7:00,8.7,96,0.00,0
